class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
665,0,4,9,0.962742,1.017577,1.021833,0.746181,0.762473
665,0,4,10,0.991964,1.000005,1.002984,7.668907,7.691789
665,0,4,11,0.983361,0.933522,0.938917,5.071299,4.761528
665,0,4,12,0.956450,0.955555,0.872096,1.741743,1.518966
665,0,4,13,0.978818,1.051131,1.074007,3.679750,3.952079
665,0,4,14,0.974377,0.988813,0.827378,1.515951,1.254265
665,0,4,15,0.948878,1.098947,1.602516,1.321498,2.117721
665,0,5,0,0.993435,1.005189,1.009867,11.291658,11.403068
665,0,5,1,0.897782,0.726690,0.559572,3.372493,1.887154
665,0,5,2,0.985500,0.935443,0.939892,7.722093,7.257931
665,0,5,3,0.981487,0.944857,0.862526,2.944147,2.539404
665,0,5,4,0.995208,1.029054,1.035311,9.643466,9.983983
665,0,5,5,0.989024,1.018093,1.021815,7.846770,8.017946
665,0,5,6,0.997249,1.055087,1.059444,15.305023,16.214808
665,0,5,7,0.944956,1.092322,1.338382,2.479689,3.318772
665,0,5,8,0.967602,1.067567,1.167115,3.548350,4.141334
665,0,5,9,0.972050,1.037932,1.095406,4.254500,4.660404
665,0,5,10,0.960580,0.796359,0.732083,5.979575,4.377542
665,0,5,11,0.966444,0.937307,0.965882,5.639404,5.447000
665,0,5,12,0.928481,0.861796,0.763632,1.659444,1.267205
665,0,5,13,0.990240,0.990989,0.973896,5.784917,5.633910
665,0,5,14,0.979359,0.951584,0.963698,6.065538,5.845348
665,0,5,15,0.913382,0.841578,0.766635,1.459900,1.119211
665,0,6,0,0.949369,0.961240,1.003551,3.039949,3.050743
665,0,6,1,0.972257,0.868292,0.835927,5.497850,4.595801
665,0,6,2,0.981154,0.907507,0.826877,5.397315,4.462916
665,0,6,3,0.913068,0.954030,1.044983,1.871436,1.955619
665,0,6,4,0.977664,1.124966,1.208465,4.730919,5.717150
665,0,6,5,0.948721,0.851413,0.750259,3.732488,2.800333
665,0,6,6,0.993847,0.964040,0.966389,13.083700,12.643948
665,0,6,7,0.990447,1.024092,1.028870,7.318681,7.529973
665,0,6,8,0.961511,0.849257,0.732560,5.263523,3.855844
665,0,6,9,0.994201,0.953034,0.944561,12.381355,11.694948
665,0,6,10,0.948522,0.993508,1.033121,2.229070,2.302898
665,0,6,11,0.944921,0.972588,1.037471,3.395712,3.522954
