class_id,seed,block,head,mean8,mean9,ratio,cosine
291,0,12,1,7.667652,8.433240,1.099846,0.989604
291,0,12,2,1.765643,2.933446,1.661404,0.932944
291,0,12,3,-3.380998,-3.649019,1.079273,0.999768
291,0,12,4,3.292184,4.487095,1.362954,0.977248
291,0,12,5,2.413712,2.885654,1.195526,0.891211
291,0,12,6,1.138456,2.354496,2.068148,0.907473
291,0,12,7,5.219847,4.850567,0.929255,0.979973
291,0,12,8,4.298769,3.995737,0.929507,0.935132
291,0,12,9,6.858309,8.247152,1.202505,0.998509
291,0,12,10,3.623031,3.116569,0.860210,0.997128
291,0,12,11,4.057910,4.680699,1.153475,0.955081
291,0,12,12,4.828433,6.441749,1.334128,0.983959
291,0,12,13,2.700824,2.642326,0.978341,0.852379
291,0,12,14,5.085938,5.624335,1.105860,0.964403
291,0,12,15,2.717494,2.480273,0.912706,0.761657
291,0,13,0,4.971570,4.338919,0.872746,0.949353
291,0,13,1,4.194848,4.429674,1.055980,0.948517
291,0,13,2,1.233363,1.783051,1.445682,0.854958
291,0,13,3,4.141929,4.405718,1.063688,0.947035
291,0,13,4,7.545689,7.401911,0.980946,0.983189
291,0,13,5,4.244462,3.041760,0.716642,0.990403
291,0,13,6,7.280266,7.994461,1.098100,0.998098
291,0,13,7,1.835871,1.649394,0.898426,0.931148
291,0,13,8,2.608633,1.141062,0.437417,0.889994
291,0,13,9,3.326025,3.864352,1.161853,0.931854
291,0,13,10,2.896670,3.756180,1.296723,0.929593
291,0,13,11,5.793289,5.047128,0.871203,0.932622
291,0,13,12,5.102550,4.725205,0.926048,0.950489
291,0,13,13,-0.780777,-0.727003,0.931127,0.808188
291,0,13,14,5.076180,5.154967,1.015521,0.956134
291,0,13,15,-1.999046,-2.602464,1.301853,0.996316
291,0,14,0,2.281400,2.222832,0.974328,0.790441
291,0,14,1,9.527513,8.308936,0.872099,0.997081
291,0,14,2,4.828458,5.397290,1.117808,0.965026
291,0,14,3,1.495471,1.596104,1.067292,0.746758
291,0,14,4,5.407121,6.142456,1.135994,0.977829
291,0,14,5,1.485241,0.254932,0.171644,0.440085
291,0,14,6,1.952487,1.901417,0.973844,0.773806
291,0,14,7,5.966529,3.817677,0.639849,0.961505
291,0,14,8,3.237195,3.208505,0.991138,0.904510
291,0,14,9,0.902801,1.926749,2.134190,0.511363
291,0,14,10,0.985564,-0.132304,-0.134242,0.032701
291,0,14,11,2.745463,3.700794,1.347967,0.902203
291,0,14,12,2.539530,2.808413,1.105879,0.905163
291,0,14,13,1.612246,2.099989,1.302524,0.754837
291,0,14,14,4.567210,5.009269,1.096790,0.963428
291,0,14,15,1.468699,2.896597,1.972220,0.797648
291,0,15,0,4.318493,4.795361,1.110424,0.988678
291,0,15,1,2.850793,2.697458,0.946213,0.969063
291,0,15,2,4.892376,3.991036,0.815767,0.990034
291,0,15,3,3.525042,3.445476,0.977428,0.986308
291,0,15,4,-3.343220,-3.324809,0.994493,0.998738
291,0,15,5,3.693872,3.996288,1.081870,0.990213
291,0,15,6,0.259563,1.217808,4.691765,0.665772
291,0,15,7,3.070340,2.483644,0.808915,0.962921
291,0,15,8,3.593371,3.924824,1.092240,0.971742
291,0,15,9,3.855851,3.673880,0.952807,0.987842
291,0,15,10,-2.123228,-1.860872,0.876435,0.988702
291,0,15,11,4.278812,3.775937,0.882473,0.985194
291,0,15,12,6.144873,6.792984,1.105472,0.998074
291,0,15,13,2.470611,1.530858,0.619627,0.900509
291,0,15,14,3.417909,2.775918,0.812169,0.961178
291,0,15,15,1.611025,-0.327235,-0.203122,-0.109234
980,1,0,0,-0.297227,0.601741,-2.024518,0.224990
980,1,0,1,-0.578712,-0.301403,0.520817,0.953981
980,1,0,2,-0.678793,-0.874889,1.288890,0.970207
980,1,0,3,-1.153399,-1.265572,1.097255,0.991172
980,1,0,4,-0.856702,-0.941327,1.098780,0.961888
980,1,0,5,2.046587,1.030325,0.503436,0.901281
980,1,0,6,1.576401,1.105634,0.701366,0.940647
980,1,0,7,-1.931939,-2.051963,1.062126,0.995336
980,1,0,8,2.339658,1.983039,0.847576,0.994952
980,1,0,9,-1.496336,-1.663298,1.111581,0.987421
980,1,0,10,2.907354,2.502431,0.860724,0.991621
980,1,0,11,-0.112144,1.004163,-8.954225,0.276254
980,1,0,12,1.115217,0.709598,0.636287,0.818115
980,1,0,13,-1.075538,-1.325220,1.232146,0.969087
980,1,0,14,-1.297169,-1.453373,1.120420,0.986774
980,1,0,15,-0.339741,-0.407297,1.198846,0.996897
980,1,1,0,0.469670,0.564755,1.202452,0.989041
980,1,1,1,3.256294,3.220521,0.989014,0.999284
980,1,1,2,0.403819,0.554796,1.373872,0.956362
980,1,1,3,0.197816,1.275791,6.449388,0.746961
980,1,1,4,1.574643,1.625175,1.032091,0.986870
980,1,1,5,1.029869,2.156333,2.093794,0.940866
980,1,1,6,2.244239,2.208116,0.983904,0.995837
980,1,1,7,0.774735,0.923605,1.192157,0.979622
980,1,1,8,0.335537,1.119235,3.335655,0.879588
980,1,1,9,-0.615508,-0.205240,0.333448,0.725293
980,1,1,10,1.205504,1.123472,0.931952,0.982051
980,1,1,11,1.616280,1.161238,0.718463,0.986868
980,1,1,12,-0.996345,-1.348168,1.353113,0.980671
980,1,1,13,0.430673,0.444938,1.033123,0.977395
980,1,1,14,0.059728,0.814027,13.628955,0.528512
980,1,1,15,2.409777,3.413834,1.416659,0.966929
980,1,2,0,2.359795,2.118737,0.897848,0.993569
980,1,2,1,2.153563,2.090863,0.970885,0.982170
980,1,2,2,0.258688,0.644775,2.492479,0.873388
980,1,2,3,0.255536,0.662561,2.592833,0.872201
980,1,2,4,0.324234,0.629448,1.941338,0.950271
980,1,2,5,3.455858,3.344037,0.967643,0.987488
980,1,2,6,1.450989,1.746281,1.203511,0.974552
980,1,2,7,0.353121,0.764506,2.164993,0.885489
980,1,2,8,-0.084378,-0.016828,0.199436,0.946636
980,1,2,9,3.849863,3.109289,0.807636,0.997841
980,1,2,10,0.405184,1.170111,2.887851,0.847144
980,1,2,11,1.690916,1.765511,1.044115,0.992302
980,1,2,12,0.291177,0.721493,2.477853,0.884291
980,1,2,13,0.302625,0.253293,0.836988,0.969642
980,1,2,14,-0.830730,-0.929504,1.118900,0.959765
980,1,2,15,0.071936,0.686490,9.543008,0.704906
980,1,3,0,1.438807,1.370484,0.952514,0.893926
980,1,3,1,2.407472,2.150843,0.893403,0.992510
980,1,3,2,0.739188,0.562624,0.761139,0.886700
980,1,3,3,1.250367,0.817336,0.653677,0.941271
980,1,3,4,2.330526,1.812089,0.777545,0.988684
980,1,3,5,2.169447,2.479253,1.142804,0.990772
980,1,3,6,2.420090,2.293267,0.947596,0.991925
980,1,3,7,0.605498,0.955725,1.578411,0.949897
980,1,3,8,8.682569,8.904741,1.025588,0.997893
980,1,3,9,2.336082,2.481979,1.062454,0.992151
980,1,3,10,3.371725,1.673020,0.496191,0.975659
980,1,3,11,0.404330,2.034797,5.032521,0.723541
980,1,3,12,2.700442,2.580651,0.955640,0.991938
980,1,3,13,5.781706,6.219109,1.075653,0.995795
980,1,3,14,1.012944,0.951571,0.939412,0.959870
980,1,3,15,2.359927,2.077506,0.880326,0.994578
980,1,4,0,2.632497,2.229089,0.846758,0.983498
980,1,4,1,1.682289,1.735019,1.031344,0.972712
980,1,4,2,0.887197,1.074981,1.211659,0.962800
980,1,4,3,2.326781,2.447402,1.051840,0.996112
980,1,4,4,3.986953,4.235889,1.062438,0.994356
980,1,4,5,1.298421,2.107997,1.623508,0.963358
980,1,4,6,1.579910,2.622575,1.659952,0.959161
980,1,4,7,1.834262,1.473212,0.803164,0.986416
980,1,4,8,0.047116,0.273708,5.809299,0.889543
980,1,4,9,0.816842,0.827859,1.013486,0.971135
980,1,4,10,6.760274,6.629500,0.980655,0.994758
980,1,4,11,4.004625,3.684693,0.920109,0.992476
980,1,4,12,1.808972,1.635328,0.904010,0.993271
980,1,4,13,4.930081,5.011284,1.016471,0.995842
980,1,4,14,1.525996,1.307757,0.856985,0.988029
980,1,4,15,1.035104,1.689809,1.632503,0.971007
980,1,5,0,11.045031,10.914085,0.988144,0.997078
980,1,5,1,3.806270,2.641583,0.694008,0.948467
980,1,5,2,7.432674,6.750200,0.908179,0.990426
980,1,5,3,2.722742,2.205399,0.809992,0.986556
980,1,5,4,10.411115,10.915550,1.048452,0.998144
980,1,5,5,8.903900,8.893547,0.998837,0.997731
980,1,5,6,14.994644,15.694757,1.046691,0.998688
980,1,5,7,2.868651,3.991179,1.391309,0.967078
980,1,5,8,2.544172,3.312927,1.302163,0.963051
980,1,5,9,5.012780,5.013779,1.000199,0.989149
980,1,5,10,5.649078,4.228149,0.748467,0.995339
980,1,5,11,4.696439,4.330945,0.922176,0.961501
980,1,5,12,1.696738,1.101079,0.648939,0.882036
980,1,5,13,5.209272,5.058527,0.971062,0.998814
980,1,5,14,6.599516,6.194847,0.938682,0.988612
980,1,5,15,1.064803,0.788430,0.740447,0.828322
980,1,6,0,1.886308,2.063320,1.093840,0.899681
980,1,6,1,5.220476,4.356960,0.834591,0.992828
980,1,6,2,5.216050,4.333538,0.830808,0.997308
980,1,6,3,2.068955,2.131991,1.030468,0.929081
980,1,6,4,4.836884,5.789686,1.196987,0.984724
980,1,6,5,3.313152,2.463823,0.743649,0.967635
980,1,6,6,11.598164,10.953064,0.944379,0.994605
980,1,6,7,7.867083,8.147429,1.035635,0.997275
980,1,6,8,5.191265,3.863413,0.744214,0.992259
980,1,6,9,10.069309,9.524207,0.945865,0.997777
980,1,6,10,1.427618,1.379129,0.966035,0.854994
980,1,6,11,4.016732,4.001223,0.996139,0.969573
980,1,6,12,11.794865,11.220677,0.951319,0.997540
980,1,6,13,-0.181056,-0.447587,2.472093,0.753968
980,1,6,14,2.662809,2.533426,0.951411,0.969741
980,1,6,15,3.986567,3.886133,0.974807,0.982010
980,1,7,0,9.564547,10.095178,1.055479,0.995030
980,1,7,1,4.214430,4.154617,0.985807,0.983036
980,1,7,2,3.539495,3.508456,0.991231,0.996837
980,1,7,3,5.801646,4.902543,0.845026,0.977296
980,1,7,4,3.258898,1.409254,0.432433,0.862663
980,1,7,5,2.530276,2.909080,1.149709,0.880711
980,1,7,6,8.286564,7.830133,0.944919,0.985574
980,1,7,7,3.071866,4.086472,1.330290,0.978538
980,1,7,8,6.245071,5.768755,0.923729,0.994715
980,1,7,9,10.971798,10.272812,0.936292,0.998590
980,1,7,10,25.375931,25.524200,1.005843,0.999258
980,1,7,11,6.175630,6.160726,0.997587,0.998339
980,1,7,12,10.729866,10.650393,0.992593,0.994703
980,1,7,13,6.321846,5.485802,0.867753,0.989469
980,1,7,14,3.473749,2.629586,0.756988,0.976725
980,1,7,15,0.563689,-0.371999,-0.659935,0.534899
980,1,8,0,2.582558,3.226282,1.249258,0.971704
980,1,8,1,5.384573,4.657425,0.864957,0.978756
980,1,8,2,2.915538,1.908860,0.654720,0.865834
980,1,8,3,4.433094,3.672901,0.828519,0.986335
980,1,8,4,10.527387,10.647007,1.011363,0.998858
980,1,8,5,-1.772304,-2.061248,1.163032,0.975277
980,1,8,6,3.134785,3.347944,1.067998,0.976853
980,1,8,7,6.107892,7.084080,1.159824,0.993749
980,1,8,8,5.557259,5.402542,0.972159,0.996538
980,1,8,9,5.468152,5.446961,0.996125,0.994086
980,1,8,10,6.383674,6.365309,0.997123,0.993766
980,1,8,11,5.253788,5.855212,1.114474,0.992635
980,1,8,12,2.974516,3.090024,1.038832,0.951327
980,1,8,13,6.434707,6.171623,0.959115,0.991289
980,1,8,14,3.887572,4.462101,1.147786,0.978226
980,1,8,15,0.652478,0.551135,0.844681,0.486742
980,1,9,0,3.289651,3.427137,1.041793,0.984155
980,1,9,1,1.438436,0.106472,0.074019,0.597438
980,1,9,2,2.960012,2.412934,0.815177,0.987878
980,1,9,3,4.999582,5.068080,1.013701,0.992283
980,1,9,4,4.967088,5.368383,1.080791,0.992008
980,1,9,5,5.825238,6.609286,1.134595,0.993532
980,1,9,6,8.064463,9.044903,1.121575,0.994779
980,1,9,7,6.506454,6.214059,0.955061,0.999096
980,1,9,8,1.077313,0.086780,0.080552,0.629509
980,1,9,9,6.889635,6.690547,0.971103,0.994755
980,1,9,10,7.787410,7.019886,0.901440,0.996354
980,1,9,11,4.113865,2.854359,0.693839,0.985117
980,1,9,12,4.933865,4.983988,1.010159,0.915172
980,1,9,13,3.257740,2.794352,0.857758,0.991461
980,1,9,14,5.129286,5.307508,1.034746,0.994841
980,1,9,15,9.597348,9.043394,0.942281,0.998694
980,1,10,0,4.238167,2.686435,0.633867,0.945713
980,1,10,1,18.622438,18.224871,0.978651,0.997297
980,1,10,2,5.451229,4.905628,0.899912,0.991573
980,1,10,3,3.329218,2.104387,0.632096,0.960965
980,1,10,4,7.594715,6.931378,0.912658,0.999214
980,1,10,5,9.012865,8.860337,0.983077,0.998391
980,1,10,6,8.464688,8.034318,0.949157,0.991563
980,1,10,7,6.276918,4.938360,0.786749,0.998336
980,1,10,8,6.981765,7.129565,1.021169,0.994628
980,1,10,9,7.132442,7.072481,0.991593,0.983937
980,1,10,10,11.988346,11.311045,0.943503,0.985207
980,1,10,11,8.443142,8.213543,0.972806,0.997454
980,1,10,12,4.512251,3.218107,0.713193,0.987069
980,1,10,13,10.409610,10.736812,1.031433,0.997793
980,1,10,14,3.885273,2.903884,0.747408,0.939179
980,1,10,15,4.887957,5.084538,1.040217,0.992808
980,1,11,0,7.833745,7.885282,1.006579,0.999364
980,1,11,1,8.685731,9.309894,1.071861,0.999446
980,1,11,2,5.279704,5.446685,1.031627,0.994120
980,1,11,3,-0.608108,-1.245458,2.048086,0.821151
980,1,11,4,4.048150,2.478095,0.612155,0.939348
980,1,11,5,4.109055,5.033130,1.224888,0.982156
980,1,11,6,5.390317,5.557201,1.030960,0.889067
980,1,11,7,3.728765,3.171252,0.850483,0.900798
980,1,11,8,4.122341,4.000547,0.970455,0.991848
980,1,11,9,3.580747,2.823415,0.788499,0.993735
980,1,11,10,2.044854,1.004501,0.491233,0.724334
980,1,11,11,6.146515,4.955589,0.806244,0.995972
980,1,11,12,4.125792,2.189665,0.530726,0.915176
980,1,11,13,10.103792,10.862210,1.075063,0.999310
980,1,11,14,4.612042,5.464109,1.184748,0.991387
980,1,11,15,9.171659,9.683151,1.055769,0.999236
980,1,12,0,-2.661340,-3.144773,1.181650,0.986176
980,1,12,1,7.595126,8.069100,1.062405,0.989039
980,1,12,2,0.658604,1.398865,2.123985,0.905161
980,1,12,3,-3.441249,-3.732284,1.084572,0.999802
980,1,12,4,2.459891,3.316875,1.348383,0.967449
980,1,12,5,2.451778,2.982756,1.216569,0.899444
980,1,12,6,0.718701,1.744468,2.427253,0.884779
980,1,12,7,4.946293,4.294194,0.868164,0.966570
980,1,12,8,3.917145,3.761372,0.960233,0.923116
980,1,12,9,7.236950,8.385515,1.158708,0.998523
980,1,12,10,2.931697,2.216089,0.755907,0.991648
980,1,12,11,3.188299,3.774002,1.183704,0.930566
980,1,12,12,4.043767,5.522727,1.365738,0.977152
980,1,12,13,2.731684,2.666705,0.976213,0.898012
980,1,12,14,4.748383,5.081856,1.070229,0.957117
980,1,12,15,2.379422,2.405884,1.011121,0.742590
980,1,13,0,4.057287,3.383366,0.833898,0.920922
980,1,13,1,4.499873,4.602107,1.022719,0.953130
980,1,13,2,1.646123,2.323378,1.411424,0.884526
980,1,13,3,3.557541,3.670376,1.031717,0.926188
980,1,13,4,8.865652,8.326620,0.939200,0.988566
980,1,13,5,3.694284,2.358868,0.638518,0.985388
980,1,13,6,7.987328,8.309205,1.040299,0.998818
980,1,13,7,1.962856,1.598947,0.814602,0.921898
980,1,13,8,2.749022,1.748896,0.636188,0.935635
980,1,13,9,3.674991,4.008598,1.090778,0.932289
980,1,13,10,3.123754,4.084476,1.307554,0.932328
980,1,13,11,4.564273,3.824988,0.838028,0.871119
980,1,13,12,4.466002,4.125885,0.923843,0.936537
980,1,13,13,-0.537109,-0.469077,0.873336,0.763857
980,1,13,14,4.370071,4.159053,0.951713,0.928377
980,1,13,15,-1.941744,-2.505397,1.290282,0.996693
980,1,14,0,1.742690,1.662700,0.954099,0.732227
980,1,14,1,10.075926,9.471800,0.940043,0.997800
980,1,14,2,4.794624,5.191081,1.082688,0.967311
980,1,14,3,1.736059,1.820006,1.048355,0.805680
980,1,14,4,4.803729,5.204829,1.083498,0.969010
980,1,14,5,1.761213,0.856600,0.486369,0.744529
980,1,14,6,1.500611,1.314553,0.876012,0.679110
980,1,14,7,5.719914,3.653012,0.638648,0.953138
980,1,14,8,3.112632,2.930773,0.941574,0.914872
980,1,14,9,0.868968,1.779297,2.047597,0.514534
980,1,14,10,0.872661,0.108259,0.124057,0.254369
980,1,14,11,2.995620,4.003994,1.336616,0.921020
980,1,14,12,2.552326,2.623950,1.028062,0.915726
980,1,14,13,1.647858,2.314046,1.404275,0.780120
980,1,14,14,3.929480,3.836560,0.976353,0.946359
980,1,14,15,1.704435,2.915184,1.710352,0.844139
980,1,15,0,4.369189,4.517817,1.034017,0.988093
980,1,15,1,2.984154,2.698513,0.904281,0.976229
980,1,15,2,5.072591,4.420609,0.871470,0.992032
980,1,15,3,3.780702,3.739478,0.989096,0.988150
980,1,15,4,-3.422126,-3.565658,1.041942,0.999507
980,1,15,5,3.644882,3.836609,1.052602,0.989700
980,1,15,6,0.109734,1.223282,11.147752,0.544965
980,1,15,7,3.166569,2.679521,0.846191,0.963508
980,1,15,8,4.067293,4.372016,1.074920,0.979397
980,1,15,9,3.788313,3.784618,0.999025,0.988920
980,1,15,10,-2.231458,-1.971344,0.883433,0.984638
980,1,15,11,3.960668,3.131503,0.790650,0.977523
980,1,15,12,5.635962,5.945606,1.054941,0.996540
980,1,15,13,2.851803,2.684967,0.941498,0.973331
980,1,15,14,4.307816,4.386163,1.018187,0.985609
980,1,15,15,1.765905,0.455748,0.258082,0.770794
437,1,0,0,-0.294698,0.589554,-2.000536,0.239928
437,1,0,1,-0.629533,-0.381624,0.606202,0.964864
437,1,0,2,-0.033863,-0.194596,5.746522,0.964759
437,1,0,3,-1.913255,-1.925259,1.006274,0.994587
437,1,0,4,0.311424,0.100111,0.321461,0.920858
437,1,0,5,1.542907,0.562164,0.364354,0.884046
437,1,0,6,1.534954,1.036084,0.674993,0.937712
437,1,0,7,-1.805580,-1.955927,1.083268,0.994682
437,1,0,8,1.772966,1.459154,0.823001,0.989031
437,1,0,9,-1.399586,-1.655418,1.182792,0.983925
437,1,0,10,1.800859,1.625903,0.902849,0.986676
437,1,0,11,-0.065929,1.005826,-15.256303,0.305697
437,1,0,12,1.197110,0.684293,0.571621,0.806573
437,1,0,13,-1.317167,-1.455803,1.105253,0.970246
437,1,0,14,-1.166103,-1.301202,1.115855,0.986564
437,1,0,15,-0.284846,-0.351359,1.233506,0.997067
437,1,1,0,0.586970,0.646518,1.101449,0.990054
437,1,1,1,2.851679,2.774256,0.972850,0.998659
437,1,1,2,0.573264,0.755590,1.318048,0.954744
437,1,1,3,0.209672,1.288546,6.145545,0.755811
437,1,1,4,1.641542,1.664847,1.014197,0.988776
437,1,1,5,1.013335,2.155045,2.126687,0.941220
437,1,1,6,1.228387,1.215193,0.989259,0.994085
437,1,1,7,0.831737,1.036847,1.246604,0.980439
437,1,1,8,0.399017,1.193335,2.990687,0.890336
437,1,1,9,-0.507900,-0.149488,0.294326,0.706925
437,1,1,10,1.123064,0.968070,0.861990,0.979830
437,1,1,11,1.664910,1.189395,0.714390,0.988595
437,1,1,12,-0.568869,-0.894325,1.572111,0.964870
437,1,1,13,0.941724,0.933604,0.991378,0.970373
437,1,1,14,-0.148417,0.559655,-3.770829,0.384630
437,1,1,15,2.293503,3.224558,1.405953,0.964281
437,1,2,0,2.469729,2.212174,0.895715,0.993835
437,1,2,1,1.715591,1.733922,1.010685,0.970969
437,1,2,2,0.321471,0.670804,2.086668,0.880352
437,1,2,3,0.298152,0.609544,2.044407,0.894773
437,1,2,4,0.501026,0.726781,1.450587,0.967219
437,1,2,5,3.284706,3.334648,1.015204,0.988097
437,1,2,6,1.440705,1.676832,1.163896,0.973609
437,1,2,7,0.447816,0.756519,1.689352,0.914536
437,1,2,8,0.095256,0.131337,1.378779,0.940778
437,1,2,9,4.170260,3.323841,0.797034,0.998133
437,1,2,10,0.503274,1.207587,2.399464,0.877974
437,1,2,11,1.372161,1.576007,1.148559,0.987669
437,1,2,12,0.371686,0.746735,2.009047,0.897557
437,1,2,13,1.015349,0.928132,0.914101,0.977451
437,1,2,14,-0.743377,-0.846815,1.139145,0.949429
437,1,2,15,0.160591,0.715743,4.456936,0.753779
437,1,3,0,1.266659,1.224945,0.967068,0.866210
437,1,3,1,2.477861,2.172570,0.876793,0.992287
437,1,3,2,0.690474,0.432884,0.626938,0.840355
437,1,3,3,1.334942,0.911605,0.682880,0.951954
437,1,3,4,2.356572,1.785095,0.757497,0.988690
437,1,3,5,1.389945,1.789876,1.287732,0.969268
437,1,3,6,2.462453,2.311464,0.938683,0.991095
437,1,3,7,0.617952,0.971915,1.572800,0.952015
437,1,3,8,6.433269,6.851629,1.065031,0.994871
437,1,3,9,1.809231,1.955379,1.080779,0.986761
437,1,3,10,3.274873,1.625097,0.496232,0.974814
437,1,3,11,0.411736,2.016364,4.897222,0.731608
437,1,3,12,2.073343,1.977702,0.953871,0.983314
437,1,3,13,6.017653,6.418257,1.066571,0.994742
437,1,3,14,0.935651,0.790630,0.845006,0.938850
437,1,3,15,2.551823,2.245818,0.880084,0.995451
437,1,4,0,2.661979,2.360960,0.886919,0.986348
437,1,4,1,1.497471,1.591885,1.063049,0.971448
437,1,4,2,0.647766,0.800487,1.235766,0.942123
437,1,4,3,2.345649,2.488533,1.060915,0.996304
437,1,4,4,3.502585,3.740365,1.067887,0.992197
437,1,4,5,1.271916,2.081588,1.636577,0.966158
437,1,4,6,1.466989,2.524518,1.720884,0.956349
437,1,4,7,1.742943,1.302825,0.747486,0.981439
437,1,4,8,-0.089130,0.075352,-0.845412,0.926895
437,1,4,9,0.828435,0.817583,0.986900,0.970258
437,1,4,10,7.143502,6.913700,0.967831,0.994808
437,1,4,11,4.342019,4.012030,0.924001,0.994335
437,1,4,12,1.746884,1.530186,0.875951,0.991668
437,1,4,13,3.892739,4.011092,1.030403,0.991350
437,1,4,14,1.474810,1.183176,0.802257,0.983397
437,1,4,15,0.842520,1.554280,1.844799,0.959905
437,1,5,0,10.057019,9.658904,0.960414,0.995616
437,1,5,1,3.309963,1.917926,0.579440,0.913760
437,1,5,2,6.751756,5.863223,0.868400,0.983115
437,1,5,3,2.667147,2.130954,0.798964,0.986492
437,1,5,4,9.844034,10.068597,1.022812,0.997666
437,1,5,5,8.504171,8.175447,0.961345,0.996873
437,1,5,6,11.201907,12.495847,1.115511,0.996869
437,1,5,7,2.180790,3.118203,1.429850,0.950405
437,1,5,8,2.984678,3.673874,1.230911,0.969547
437,1,5,9,4.835050,4.953159,1.024428,0.989287
437,1,5,10,5.859871,4.453504,0.760000,0.995906
437,1,5,11,4.421684,4.138379,0.935928,0.952301
437,1,5,12,1.679316,1.088305,0.648064,0.878998
437,1,5,13,5.365992,5.195070,0.968147,0.999029
437,1,5,14,6.162176,5.785600,0.938889,0.984802
437,1,5,15,0.638000,0.273047,0.427973,0.744551
437,1,6,0,2.109255,2.247240,1.065419,0.904945
437,1,6,1,5.011618,4.230402,0.844119,0.989685
437,1,6,2,5.380655,4.521398,0.840306,0.997926
437,1,6,3,2.169290,2.173756,1.002059,0.946799
437,1,6,4,4.136957,5.045267,1.219560,0.979133
437,1,6,5,2.783397,1.734323,0.623096,0.929570
437,1,6,6,11.475636,10.616110,0.925100,0.993822
437,1,6,7,6.381300,6.517097,1.021280,0.996563
437,1,6,8,5.112921,3.715560,0.726700,0.990523
437,1,6,9,11.590846,10.749879,0.927446,0.998452
437,1,6,10,1.448931,1.402659,0.968065,0.834103
437,1,6,11,3.098449,3.201638,1.033303,0.945800
437,1,6,12,11.606934,10.753777,0.926496,0.997431
437,1,6,13,-0.310104,-0.631405,2.036107,0.730574
437,1,6,14,2.375941,2.014967,0.848071,0.954137
437,1,6,15,3.566491,3.486058,0.977448,0.977401
437,1,7,0,8.473982,8.739143,1.031291,0.994122
437,1,7,1,4.468110,4.467377,0.999836,0.983334
437,1,7,2,3.379330,3.295053,0.975061,0.996244
437,1,7,3,5.357205,4.521952,0.844088,0.974512
437,1,7,4,3.444596,1.716723,0.498381,0.901773
437,1,7,5,1.962708,2.290548,1.167034,0.830245
437,1,7,6,6.880885,6.304589,0.916247,0.970956
437,1,7,7,3.059452,4.019980,1.313954,0.977104
437,1,7,8,6.595117,6.418275,0.973186,0.996160
437,1,7,9,8.386745,7.611577,0.907572,0.996315
437,1,7,10,22.221302,22.522339,1.013547,0.998821
437,1,7,11,6.090299,5.871327,0.964046,0.997816
437,1,7,12,9.445229,9.028036,0.955830,0.992330
437,1,7,13,5.701325,4.890464,0.857777,0.987205
437,1,7,14,2.947964,1.907821,0.647166,0.959532
437,1,7,15,0.794937,-0.184256,-0.231787,0.557206
437,1,8,0,2.694013,3.304920,1.226765,0.974920
437,1,8,1,5.284582,4.455227,0.843061,0.972051
437,1,8,2,3.060106,2.232697,0.729614,0.898576
437,1,8,3,4.731170,3.889413,0.822083,0.988743
437,1,8,4,9.744885,9.219042,0.946039,0.996168
437,1,8,5,-1.883308,-2.056475,1.091948,0.979477
437,1,8,6,3.150308,3.513695,1.115350,0.977309
437,1,8,7,6.531623,7.525303,1.152134,0.995197
437,1,8,8,5.578108,5.491287,0.984435,0.997165
437,1,8,9,5.161492,4.975272,0.963921,0.993629
437,1,8,10,7.025536,6.821713,0.970988,0.995247
437,1,8,11,4.776107,5.147717,1.077806,0.990657
437,1,8,12,3.482401,3.591115,1.031218,0.962190
437,1,8,13,5.831804,5.523068,0.947060,0.987940
437,1,8,14,3.480234,3.841193,1.103717,0.967862
437,1,8,15,0.710039,0.720275,1.014415,0.476178
437,1,9,0,3.049207,3.126293,1.025281,0.982950
437,1,9,1,1.764956,0.517637,0.293286,0.735314
437,1,9,2,2.767092,2.193132,0.792577,0.986185
437,1,9,3,5.170242,5.423944,1.049070,0.993658
437,1,9,4,4.294775,4.670455,1.087473,0.989976
437,1,9,5,5.747727,6.691311,1.164167,0.992911
437,1,9,6,8.486690,9.402596,1.107923,0.995767
437,1,9,7,6.300623,6.075518,0.964273,0.999011
437,1,9,8,1.097638,0.251187,0.228843,0.659071
437,1,9,9,6.472386,6.432833,0.993889,0.994366
437,1,9,10,7.160185,6.402063,0.894120,0.995346
437,1,9,11,4.914204,3.645294,0.741787,0.990932
437,1,9,12,4.073795,4.214156,1.034454,0.888631
437,1,9,13,3.146355,2.590574,0.823357,0.989887
437,1,9,14,5.227948,5.523431,1.056520,0.995192
437,1,9,15,9.782458,9.174210,0.937823,0.998762
437,1,10,0,4.065971,2.640073,0.649309,0.946046
437,1,10,1,16.551699,16.169050,0.976882,0.996856
437,1,10,2,5.205040,4.512555,0.866959,0.989823
437,1,10,3,2.750243,1.451084,0.527621,0.921558
437,1,10,4,7.181034,6.577754,0.915990,0.999104
437,1,10,5,7.590993,7.516972,0.990249,0.996330
437,1,10,6,8.129127,7.656252,0.941830,0.989629
437,1,10,7,6.525221,5.290877,0.810835,0.998891
437,1,10,8,7.064412,7.395217,1.046827,0.995249
437,1,10,9,6.607458,6.302183,0.953798,0.982730
437,1,10,10,9.816670,9.054411,0.922351,0.973938
437,1,10,11,8.005148,7.686472,0.960191,0.997173
437,1,10,12,4.568620,3.074573,0.672976,0.984069
437,1,10,13,8.244380,8.664073,1.050907,0.995484
437,1,10,14,4.204749,3.317651,0.789025,0.952609
437,1,10,15,4.856867,5.072837,1.044467,0.993199
